,taskName,inCurriculum
926,OP-RP-Allo-CVChick-G31XtraLowIpsi-Left-RND-0-OPQ.yml,0
927,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-Beige-0-OPQ.yml,0
928,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-Brown-0-OPQ.yml,0
929,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,0
930,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0
931,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-Grey-0-OPQ.yml,0
932,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-OffWhite-0-OPQ.yml,0
933,OP-RP-Allo-CVChick-G31XtraLowIpsi-Right-RND-0-OPQ.yml,0
934,OP-RP-Allo-CVChick-G32Occluder-Left-Beige-0-OPQ.yml,0
935,OP-RP-Allo-CVChick-G32Occluder-Left-Brown-0-OPQ.yml,0
936,OP-RP-Allo-CVChick-G32Occluder-Left-DarkBlue-0-OPQ.yml,0
937,OP-RP-Allo-CVChick-G32Occluder-Left-DarkGreen-0-OPQ.yml,1
938,OP-RP-Allo-CVChick-G32Occluder-Left-Grey-0-OPQ.yml,0
939,OP-RP-Allo-CVChick-G32Occluder-Left-OffWhite-0-OPQ.yml,0
940,OP-RP-Allo-CVChick-G32Occluder-Left-RND-0-OPQ.yml,0
941,OP-RP-Allo-CVChick-G32Occluder-Right-Beige-0-OPQ.yml,0
942,OP-RP-Allo-CVChick-G32Occluder-Right-Brown-0-OPQ.yml,0
943,OP-RP-Allo-CVChick-G32Occluder-Right-DarkBlue-0-OPQ.yml,0
944,OP-RP-Allo-CVChick-G32Occluder-Right-DarkGreen-0-OPQ.yml,0
945,OP-RP-Allo-CVChick-G32Occluder-Right-Grey-0-OPQ.yml,0
946,OP-RP-Allo-CVChick-G32Occluder-Right-OffWhite-0-OPQ.yml,0
947,OP-RP-Allo-CVChick-G32Occluder-Right-RND-0-OPQ.yml,0
948,OP-RP-Allo-CVChick-G32Thin-Left-Beige-0-OPQ.yml,0
949,OP-RP-Allo-CVChick-G32Thin-Left-Brown-0-OPQ.yml,0
950,OP-RP-Allo-CVChick-G32Thin-Left-DarkBlue-0-OPQ.yml,0
951,OP-RP-Allo-CVChick-G32Thin-Left-DarkGreen-0-OPQ.yml,0
952,OP-RP-Allo-CVChick-G32Thin-Left-Grey-0-OPQ.yml,0
953,OP-RP-Allo-CVChick-G32Thin-Left-OffWhite-0-OPQ.yml,1
954,OP-RP-Allo-CVChick-G32Thin-Left-RND-0-OPQ.yml,0
955,OP-RP-Allo-CVChick-G32Thin-Right-Beige-0-OPQ.yml,0
956,OP-RP-Allo-CVChick-G32Thin-Right-Brown-0-OPQ.yml,0
957,OP-RP-Allo-CVChick-G32Thin-Right-DarkBlue-0-OPQ.yml,0
958,OP-RP-Allo-CVChick-G32Thin-Right-DarkGreen-0-OPQ.yml,0
959,OP-RP-Allo-CVChick-G32Thin-Right-Grey-0-OPQ.yml,0
960,OP-RP-Allo-CVChick-G32Thin-Right-OffWhite-0-OPQ.yml,0
961,OP-RP-Allo-CVChick-G32Thin-Right-RND-0-OPQ.yml,1
962,OP-RP-Allo-CVChick-G32Trans-Left-NA-0-Trans.yml,0
963,OP-RP-Allo-CVChick-G32Trans-Right-NA-0-Trans.yml,1
964,OP-RP-Allo-CVChick-G32XtraLow-Left-Beige-0-OPQ.yml,0
965,OP-RP-Allo-CVChick-G32XtraLow-Left-Brown-0-OPQ.yml,0
966,OP-RP-Allo-CVChick-G32XtraLow-Left-DarkBlue-0-OPQ.yml,0
967,OP-RP-Allo-CVChick-G32XtraLow-Left-DarkGreen-0-OPQ.yml,0
968,OP-RP-Allo-CVChick-G32XtraLow-Left-Grey-0-OPQ.yml,0
969,OP-RP-Allo-CVChick-G32XtraLow-Left-OffWhite-0-OPQ.yml,1
970,OP-RP-Allo-CVChick-G32XtraLow-Left-RND-0-OPQ.yml,0
971,OP-RP-Allo-CVChick-G32XtraLow-Right-Beige-0-OPQ.yml,0
972,OP-RP-Allo-CVChick-G32XtraLow-Right-Brown-0-OPQ.yml,0
973,OP-RP-Allo-CVChick-G32XtraLow-Right-DarkBlue-0-OPQ.yml,0
974,OP-RP-Allo-CVChick-G32XtraLow-Right-DarkGreen-0-OPQ.yml,0
975,OP-RP-Allo-CVChick-G32XtraLow-Right-Grey-0-OPQ.yml,1
976,OP-RP-Allo-CVChick-G32XtraLow-Right-OffWhite-0-OPQ.yml,0
977,OP-RP-Allo-CVChick-G32XtraLow-Right-RND-0-OPQ.yml,0
978,OP-RP-Allo-CVChick-G3NoOccluder-Left-NA-0-NA.yml,0
979,OP-RP-Allo-CVChick-G3NoOccluder-Right-NA-0-NA.yml,0
980,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-Beige-0-OPQ.yml,0
981,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-Brown-0-OPQ.yml,1
982,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-DarkBlue-0-OPQ.yml,0
983,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-DarkGreen-0-OPQ.yml,0
984,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-Grey-0-OPQ.yml,0
985,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-OffWhite-0-OPQ.yml,0
986,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Left-RND-0-OPQ.yml,0
987,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-Beige-0-OPQ.yml,0
988,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-Brown-0-OPQ.yml,0
989,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-DarkBlue-0-OPQ.yml,0
990,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-DarkGreen-0-OPQ.yml,0
991,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-Grey-0-OPQ.yml,0
992,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-OffWhite-0-OPQ.yml,0
993,OP-RP-Allo-CVChick-LOG1.51OccluderContra-Right-RND-0-OPQ.yml,1
994,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-Beige-0-OPQ.yml,0
995,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-Brown-0-OPQ.yml,0
996,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0
997,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0
998,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-Grey-0-OPQ.yml,0
999,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-OffWhite-0-OPQ.yml,0
1000,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Left-RND-0-OPQ.yml,0
1001,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-Beige-0-OPQ.yml,0
1002,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-Brown-0-OPQ.yml,0
1003,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0
1004,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0
1005,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-Grey-0-OPQ.yml,0
1006,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-OffWhite-0-OPQ.yml,0
1007,OP-RP-Allo-CVChick-LOG1.51OccluderIpsi-Right-RND-0-OPQ.yml,0
1008,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-Beige-0-OPQ.yml,0
1009,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-Brown-0-OPQ.yml,0
1010,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-DarkBlue-0-OPQ.yml,0
1011,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-DarkGreen-0-OPQ.yml,0
1012,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-Grey-0-OPQ.yml,0
1013,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-OffWhite-0-OPQ.yml,0
1014,OP-RP-Allo-CVChick-LOG1.51ThinContra-Left-RND-0-OPQ.yml,0
1015,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-Beige-0-OPQ.yml,0
1016,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-Brown-0-OPQ.yml,0
1017,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-DarkBlue-0-OPQ.yml,0
1018,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-DarkGreen-0-OPQ.yml,0
1019,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-Grey-0-OPQ.yml,0
1020,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-OffWhite-0-OPQ.yml,0
1021,OP-RP-Allo-CVChick-LOG1.51ThinContra-Right-RND-0-OPQ.yml,0
1022,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-Beige-0-OPQ.yml,0
1023,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-Brown-0-OPQ.yml,0
1024,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-DarkBlue-0-OPQ.yml,0
1025,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-DarkGreen-0-OPQ.yml,1
1026,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-Grey-0-OPQ.yml,1
1027,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-OffWhite-0-OPQ.yml,0
1028,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Left-RND-0-OPQ.yml,0
1029,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-Beige-0-OPQ.yml,0
1030,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-Brown-0-OPQ.yml,0
1031,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-DarkBlue-0-OPQ.yml,0
1032,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-DarkGreen-0-OPQ.yml,0
1033,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-Grey-0-OPQ.yml,0
1034,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-OffWhite-0-OPQ.yml,1
1035,OP-RP-Allo-CVChick-LOG1.51ThinIpsi-Right-RND-0-OPQ.yml,0
1036,OP-RP-Allo-CVChick-LOG1.51TransContra-Left-NA-0-Trans.yml,0
1037,OP-RP-Allo-CVChick-LOG1.51TransContra-Right-NA-0-Trans.yml,0
1038,OP-RP-Allo-CVChick-LOG1.51TransIpsi-Left-NA-0-Trans.yml,0
1039,OP-RP-Allo-CVChick-LOG1.51TransIpsi-Right-NA-0-Trans.yml,0
1040,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Beige-0-OPQ.yml,0
1041,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Brown-0-OPQ.yml,0
1042,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-DarkBlue-0-OPQ.yml,0
1043,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-DarkGreen-0-OPQ.yml,0
1044,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-Grey-0-OPQ.yml,1
1045,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-OffWhite-0-OPQ.yml,0
1046,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Left-RND-0-OPQ.yml,0
1047,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Beige-0-OPQ.yml,0
1048,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Brown-0-OPQ.yml,0
1049,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-DarkBlue-0-OPQ.yml,0
1050,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-DarkGreen-0-OPQ.yml,0
1051,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-Grey-0-OPQ.yml,0
1052,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-OffWhite-0-OPQ.yml,0
1053,OP-RP-Allo-CVChick-LOG1.51XtraLowContra-Right-RND-0-OPQ.yml,0
1054,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Beige-0-OPQ.yml,0
1055,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Brown-0-OPQ.yml,1
1056,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0
1057,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0
1058,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-Grey-0-OPQ.yml,0
1059,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-OffWhite-0-OPQ.yml,0
1060,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Left-RND-0-OPQ.yml,0
1061,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Beige-0-OPQ.yml,0
1062,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Brown-0-OPQ.yml,0
1063,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,1
1064,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0
1065,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-Grey-0-OPQ.yml,0
1066,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-OffWhite-0-OPQ.yml,1
1067,OP-RP-Allo-CVChick-LOG1.51XtraLowIpsi-Right-RND-0-OPQ.yml,0
1068,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Beige-0-OPQ.yml,0
1069,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Brown-0-OPQ.yml,0
1070,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-DarkBlue-0-OPQ.yml,0
1071,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-DarkGreen-0-OPQ.yml,0
1072,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-Grey-0-OPQ.yml,0
1073,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-OffWhite-0-OPQ.yml,1
1074,OP-RP-Allo-CVChick-LOG1.52Occluder-Left-RND-0-OPQ.yml,0
1075,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Beige-0-OPQ.yml,0
1076,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Brown-0-OPQ.yml,0
1077,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-DarkBlue-0-OPQ.yml,0
1078,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-DarkGreen-0-OPQ.yml,0
1079,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-Grey-0-OPQ.yml,0
1080,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-OffWhite-0-OPQ.yml,0
1081,OP-RP-Allo-CVChick-LOG1.52Occluder-Right-RND-0-OPQ.yml,0
1082,OP-RP-Allo-CVChick-LOG1.52Thin-Left-Beige-0-OPQ.yml,0
1083,OP-RP-Allo-CVChick-LOG1.52Thin-Left-Brown-0-OPQ.yml,0
1084,OP-RP-Allo-CVChick-LOG1.52Thin-Left-DarkBlue-0-OPQ.yml,0
1085,OP-RP-Allo-CVChick-LOG1.52Thin-Left-DarkGreen-0-OPQ.yml,0
1086,OP-RP-Allo-CVChick-LOG1.52Thin-Left-Grey-0-OPQ.yml,0
1087,OP-RP-Allo-CVChick-LOG1.52Thin-Left-OffWhite-0-OPQ.yml,0
1088,OP-RP-Allo-CVChick-LOG1.52Thin-Left-RND-0-OPQ.yml,0
1089,OP-RP-Allo-CVChick-LOG1.52Thin-Right-Beige-0-OPQ.yml,0
1090,OP-RP-Allo-CVChick-LOG1.52Thin-Right-Brown-0-OPQ.yml,0
1091,OP-RP-Allo-CVChick-LOG1.52Thin-Right-DarkBlue-0-OPQ.yml,0
1092,OP-RP-Allo-CVChick-LOG1.52Thin-Right-DarkGreen-0-OPQ.yml,0
1093,OP-RP-Allo-CVChick-LOG1.52Thin-Right-Grey-0-OPQ.yml,0
1094,OP-RP-Allo-CVChick-LOG1.52Thin-Right-OffWhite-0-OPQ.yml,1
1095,OP-RP-Allo-CVChick-LOG1.52Thin-Right-RND-0-OPQ.yml,0
1096,OP-RP-Allo-CVChick-LOG1.52Trans-Left-NA-0-Trans.yml,0
1097,OP-RP-Allo-CVChick-LOG1.52Trans-Right-NA-0-Trans.yml,0
1098,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Beige-0-OPQ.yml,0
1099,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Brown-0-OPQ.yml,0
1100,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-DarkBlue-0-OPQ.yml,0
1101,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-DarkGreen-0-OPQ.yml,0
1102,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-Grey-0-OPQ.yml,0
1103,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-OffWhite-0-OPQ.yml,0
1104,OP-RP-Allo-CVChick-LOG1.52XtraLow-Left-RND-0-OPQ.yml,0
1105,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Beige-0-OPQ.yml,0
1106,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Brown-0-OPQ.yml,1
1107,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-DarkBlue-0-OPQ.yml,0
1108,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-DarkGreen-0-OPQ.yml,0
1109,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-Grey-0-OPQ.yml,0
1110,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-OffWhite-0-OPQ.yml,0
1111,OP-RP-Allo-CVChick-LOG1.52XtraLow-Right-RND-0-OPQ.yml,0
1112,OP-RP-Allo-CVChick-LOG1.5NoOccluder-Left-NA-0-NA.yml,0
1113,OP-RP-Allo-CVChick-LOG1.5NoOccluder-Right-NA-0-NA.yml,0
1114,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Beige-0-OPQ.yml,0
1115,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Brown-0-OPQ.yml,0
1116,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-DarkBlue-0-OPQ.yml,1
1117,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-DarkGreen-0-OPQ.yml,0
1118,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-Grey-0-OPQ.yml,1
1119,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-OffWhite-0-OPQ.yml,0
1120,OP-RP-Allo-CVChick-LOG11OccluderContra-Left-RND-0-OPQ.yml,0
1121,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Beige-0-OPQ.yml,0
1122,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Brown-0-OPQ.yml,0
1123,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-DarkBlue-0-OPQ.yml,0
1124,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-DarkGreen-0-OPQ.yml,0
1125,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-Grey-0-OPQ.yml,0
1126,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-OffWhite-0-OPQ.yml,0
1127,OP-RP-Allo-CVChick-LOG11OccluderContra-Right-RND-0-OPQ.yml,1
1128,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Beige-0-OPQ.yml,0
1129,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Brown-0-OPQ.yml,0
1130,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0
1131,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0
1132,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-Grey-0-OPQ.yml,0
1133,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-OffWhite-0-OPQ.yml,0
1134,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Left-RND-0-OPQ.yml,0
1135,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Beige-0-OPQ.yml,0
1136,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Brown-0-OPQ.yml,0
1137,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0
1138,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0
1139,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-Grey-0-OPQ.yml,0
1140,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-OffWhite-0-OPQ.yml,1
1141,OP-RP-Allo-CVChick-LOG11OccluderIpsi-Right-RND-0-OPQ.yml,0
1142,OP-RP-Allo-CVChick-LOG11ThinContra-Left-Beige-0-OPQ.yml,0
1143,OP-RP-Allo-CVChick-LOG11ThinContra-Left-Brown-0-OPQ.yml,0
1144,OP-RP-Allo-CVChick-LOG11ThinContra-Left-DarkBlue-0-OPQ.yml,0
1145,OP-RP-Allo-CVChick-LOG11ThinContra-Left-DarkGreen-0-OPQ.yml,0
1146,OP-RP-Allo-CVChick-LOG11ThinContra-Left-Grey-0-OPQ.yml,0
1147,OP-RP-Allo-CVChick-LOG11ThinContra-Left-OffWhite-0-OPQ.yml,1
1148,OP-RP-Allo-CVChick-LOG11ThinContra-Left-RND-0-OPQ.yml,0
1149,OP-RP-Allo-CVChick-LOG11ThinContra-Right-Beige-0-OPQ.yml,0
1150,OP-RP-Allo-CVChick-LOG11ThinContra-Right-Brown-0-OPQ.yml,1
1151,OP-RP-Allo-CVChick-LOG11ThinContra-Right-DarkBlue-0-OPQ.yml,0
1152,OP-RP-Allo-CVChick-LOG11ThinContra-Right-DarkGreen-0-OPQ.yml,0
1153,OP-RP-Allo-CVChick-LOG11ThinContra-Right-Grey-0-OPQ.yml,0
1154,OP-RP-Allo-CVChick-LOG11ThinContra-Right-OffWhite-0-OPQ.yml,1
1155,OP-RP-Allo-CVChick-LOG11ThinContra-Right-RND-0-OPQ.yml,0
1156,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Beige-0-OPQ.yml,0
1157,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Brown-0-OPQ.yml,0
1158,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-DarkBlue-0-OPQ.yml,0
1159,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-DarkGreen-0-OPQ.yml,0
1160,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-Grey-0-OPQ.yml,0
1161,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-OffWhite-0-OPQ.yml,0
1162,OP-RP-Allo-CVChick-LOG11ThinIpsi-Left-RND-0-OPQ.yml,0
1163,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Beige-0-OPQ.yml,0
1164,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Brown-0-OPQ.yml,0
1165,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-DarkBlue-0-OPQ.yml,0
1166,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-DarkGreen-0-OPQ.yml,0
1167,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-Grey-0-OPQ.yml,0
1168,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-OffWhite-0-OPQ.yml,1
1169,OP-RP-Allo-CVChick-LOG11ThinIpsi-Right-RND-0-OPQ.yml,0
1170,OP-RP-Allo-CVChick-LOG11TransContra-Left-NA-0-Trans.yml,0
1171,OP-RP-Allo-CVChick-LOG11TransContra-Right-NA-0-Trans.yml,0
1172,OP-RP-Allo-CVChick-LOG11TransIpsi-Left-NA-0-Trans.yml,0
1173,OP-RP-Allo-CVChick-LOG11TransIpsi-Right-NA-0-Trans.yml,0
1174,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Beige-0-OPQ.yml,0
1175,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Brown-0-OPQ.yml,0
1176,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-DarkBlue-0-OPQ.yml,0
1177,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-DarkGreen-0-OPQ.yml,0
1178,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-Grey-0-OPQ.yml,0
1179,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-OffWhite-0-OPQ.yml,0
1180,OP-RP-Allo-CVChick-LOG11XtraLowContra-Left-RND-0-OPQ.yml,0
1181,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Beige-0-OPQ.yml,0
1182,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Brown-0-OPQ.yml,1
1183,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-DarkBlue-0-OPQ.yml,0
1184,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-DarkGreen-0-OPQ.yml,1
1185,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-Grey-0-OPQ.yml,0
1186,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-OffWhite-0-OPQ.yml,0
1187,OP-RP-Allo-CVChick-LOG11XtraLowContra-Right-RND-0-OPQ.yml,0
1188,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Beige-0-OPQ.yml,0
1189,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Brown-0-OPQ.yml,0
1190,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0
1191,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0
1192,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-Grey-0-OPQ.yml,0
1193,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-OffWhite-0-OPQ.yml,0
1194,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Left-RND-0-OPQ.yml,0
1195,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Beige-0-OPQ.yml,1
1196,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Brown-0-OPQ.yml,0
1197,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,1
1198,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0
1199,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-Grey-0-OPQ.yml,0
1200,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-OffWhite-0-OPQ.yml,0
1201,OP-RP-Allo-CVChick-LOG11XtraLowIpsi-Right-RND-0-OPQ.yml,0
1202,OP-RP-Allo-CVChick-LOG12Occluder-Left-Beige-0-OPQ.yml,0
1203,OP-RP-Allo-CVChick-LOG12Occluder-Left-Brown-0-OPQ.yml,0
1204,OP-RP-Allo-CVChick-LOG12Occluder-Left-DarkBlue-0-OPQ.yml,0
1205,OP-RP-Allo-CVChick-LOG12Occluder-Left-DarkGreen-0-OPQ.yml,1
1206,OP-RP-Allo-CVChick-LOG12Occluder-Left-Grey-0-OPQ.yml,0
1207,OP-RP-Allo-CVChick-LOG12Occluder-Left-OffWhite-0-OPQ.yml,0
1208,OP-RP-Allo-CVChick-LOG12Occluder-Left-RND-0-OPQ.yml,1
1209,OP-RP-Allo-CVChick-LOG12Occluder-Right-Beige-0-OPQ.yml,0
1210,OP-RP-Allo-CVChick-LOG12Occluder-Right-Brown-0-OPQ.yml,0
